"","year","quarter","GEOID","N"
"6140",2017,4,"06075011200",362
"6141",2017,4,"06075013102",152
"6142",2017,4,"06075022802",490
"6143",2017,4,"06075016300",633
"6144",2017,4,"06075025900",445
"6145",2017,4,"06075026002",367
"6146",2017,4,"06075020700",768
"6147",2017,4,"06075042602",235
"6148",2017,4,"06075023400",2307
"6149",2017,4,"06075031301",148
"6150",2017,4,"06075012700",208
"6151",2017,4,"06075025300",982
"6152",2017,4,"06075011901",183
"6153",2017,4,"06075016500",588
"6154",2017,4,"06075061000",342
"6155",2017,4,"06075022704",422
"6156",2017,4,"06075032801",230
"6157",2017,4,"06075026302",150
"6158",2017,4,"06075061400",3223
"6159",2017,4,"06075013101",404
"6160",2017,4,"06075012000",760
"6161",2017,4,"06075021500",322
"6162",2017,4,"06075021200",175
"6163",2017,4,"06075021100",264
"6164",2017,4,"06075016100",1226
"6165",2017,4,"06075016802",826
"6166",2017,4,"06075035400",567
"6167",2017,4,"06075030102",263
"6168",2017,4,"06075980501",528
"6169",2017,4,"06075012502",462
"6170",2017,4,"06075021600",244
"6171",2017,4,"06075010200",552
"6172",2017,4,"06075015700",638
"6173",2017,4,"06075061200",1227
"6174",2017,4,"06075012302",675
"6175",2017,4,"06075025500",942
"6176",2017,4,"06075033000",498
"6177",2017,4,"06075023001",645
"6178",2017,4,"06075015300",218
"6179",2017,4,"06075015400",534
"6180",2017,4,"06075021800",306
"6181",2017,4,"06075010700",1314
"6182",2017,4,"06075030800",444
"6183",2017,4,"06075030500",222
"6184",2017,4,"06075047600",487
"6185",2017,4,"06075047801",375
"6186",2017,4,"06075047802",231
"6187",2017,4,"06075040100",361
"6188",2017,4,"06075042800",264
"6189",2017,4,"06075013400",290
"6190",2017,4,"06075060400",145
"6191",2017,4,"06075033203",24
"6192",2017,4,"06075017801",707
"6193",2017,4,"06075031201",520
"6194",2017,4,"06075016200",1435
"6195",2017,4,"06075011300",720
"6196",2017,4,"06075030201",314
"6197",2017,4,"06075035201",396
"6198",2017,4,"06075047702",258
"6199",2017,4,"06075012901",165
"6200",2017,4,"06075022902",239
"6201",2017,4,"06075015600",291
"6202",2017,4,"06075030700",432
"6203",2017,4,"06075030302",278
"6204",2017,4,"06075031000",305
"6205",2017,4,"06075023102",384
"6206",2017,4,"06075030301",391
"6207",2017,4,"06075013300",214
"6208",2017,4,"06075026401",148
"6209",2017,4,"06075026403",353
"6210",2017,4,"06075023300",246
"6211",2017,4,"06075025402",286
"6212",2017,4,"06075033204",46
"6213",2017,4,"06075030202",521
"6214",2017,4,"06075031400",546
"6215",2017,4,"06075011800",569
"6216",2017,4,"06075032601",715
"6217",2017,4,"06075030600",118
"6218",2017,4,"06075060100",80
"6219",2017,4,"06075047701",371
"6220",2017,4,"06075042601",376
"6221",2017,4,"06075010600",824
"6222",2017,4,"06075032602",236
"6223",2017,4,"06075033201",94
"6224",2017,4,"06075021700",330
"6225",2017,4,"06075012601",116
"6226",2017,4,"06075060502",2804
"6227",2017,4,"06075020402",334
"6228",2017,4,"06075032902",179
"6229",2017,4,"06075033100",165
"6230",2017,4,"06075031202",219
"6231",2017,4,"06075032802",222
"6232",2017,4,"06075032901",288
"6233",2017,4,"06075013200",203
"6234",2017,4,"06075026404",316
"6235",2017,4,"06075026303",208
"6236",2017,4,"06075013000",372
"6237",2017,4,"06075026402",246
"6238",2017,4,"06075980600",59
"6239",2017,4,"06075021300",218
"6240",2017,4,"06075017902",32
"6241",2018,1,"06075012301",492
"6242",2018,1,"06075060700",3324
"6243",2018,1,"06075022901",997
"6244",2018,1,"06075022903",2943
"6245",2018,1,"06075011000",975
"6246",2018,1,"06075017000",527
"6247",2018,1,"06075035201",383
"6248",2018,1,"06075030302",291
"6249",2018,1,"06075030201",350
"6250",2018,1,"06075030202",700
"6251",2018,1,"06075980300",915
"6252",2018,1,"06075047901",618
"6253",2018,1,"06075032601",671
"6254",2018,1,"06075016600",1311
"6255",2018,1,"06075016500",627
"6256",2018,1,"06075016400",671
"6257",2018,1,"06075012402",1554
"6258",2018,1,"06075022600",1007
"6259",2018,1,"06075018000",2055
"6260",2018,1,"06075060100",72
"6261",2018,1,"06075017601",3058
"6262",2018,1,"06075017102",609
"6263",2018,1,"06075017802",2922
"6264",2018,1,"06075030500",175
"6265",2018,1,"06075030900",583
"6266",2018,1,"06075020100",4004
"6267",2018,1,"06075013000",448
"6268",2018,1,"06075012501",1014
"6269",2018,1,"06075016802",885
"6270",2018,1,"06075011901",227
"6271",2018,1,"06075020200",1135
"6272",2018,1,"06075016100",636
"6273",2018,1,"06075035300",350
"6274",2018,1,"06075017700",4161
"6275",2018,1,"06075021000",528
"6276",2018,1,"06075012202",769
"6277",2018,1,"06075016000",952
"6278",2018,1,"06075017801",326
"6279",2018,1,"06075061500",4196
"6280",2018,1,"06075012201",744
"6281",2018,1,"06075010600",779
"6282",2018,1,"06075012100",785
"6283",2018,1,"06075012601",128
"6284",2018,1,"06075012000",1124
"6285",2018,1,"06075035400",475
"6286",2018,1,"06075010800",459
"6287",2018,1,"06075022902",496
"6288",2018,1,"06075022803",569
"6289",2018,1,"06075012800",511
"6290",2018,1,"06075042800",238
"6291",2018,1,"06075022801",2486
"6292",2018,1,"06075012401",1085
"6293",2018,1,"06075022704",378
"6294",2018,1,"06075017101",535
"6295",2018,1,"06075016300",616
"6296",2018,1,"06075010700",771
"6297",2018,1,"06075021700",353
"6298",2018,1,"06075020600",1150
"6299",2018,1,"06075032700",460
"6300",2018,1,"06075021100",275
"6301",2018,1,"06075025500",740
"6302",2018,1,"06075045100",331
"6303",2018,1,"06075047701",331
"6304",2018,1,"06075011100",1117
"6305",2018,1,"06075020500",712
"6306",2018,1,"06075031100",536
"6307",2018,1,"06075031400",546
"6308",2018,1,"06075012302",633
"6309",2018,1,"06075015500",560
"6310",2018,1,"06075040200",705
"6311",2018,1,"06075020300",1546
"6312",2018,1,"06075020900",1528
"6313",2018,1,"06075021500",320
"6314",2018,1,"06075016801",926
"6315",2018,1,"06075980900",1870
"6316",2018,1,"06075023003",194
"6317",2018,1,"06075032901",268
"6318",2018,1,"06075023001",621
"6319",2018,1,"06075061200",976
"6320",2018,1,"06075025403",332
"6321",2018,1,"06075032802",221
"6322",2018,1,"06075025600",509
"6323",2018,1,"06075061000",355
"6324",2018,1,"06075022802",539
"6325",2018,1,"06075015200",380
"6326",2018,1,"06075061400",708
"6327",2018,1,"06075012700",199
"6328",2018,1,"06075025401",468
"6329",2018,1,"06075025800",363
"6330",2018,1,"06075025702",1069
"6331",2018,1,"06075030400",267
"6332",2018,1,"06075023400",534
"6333",2018,1,"06075012902",504
"6334",2018,1,"06075026003",309
"6335",2018,1,"06075015400",540
"6336",2018,1,"06075026004",381
"6337",2018,1,"06075010900",456
"6338",2018,1,"06075025402",316
"6339",2018,1,"06075033000",554
"6340",2018,1,"06075032902",187
"6341",2018,1,"06075030101",462
"6342",2018,1,"06075010200",536
"6343",2018,1,"06075020800",3043
"6344",2018,1,"06075012602",220
"6345",2018,1,"06075023300",424
"6346",2018,1,"06075010100",713
"6347",2018,1,"06075026001",559
"6348",2018,1,"06075016200",1261
"6349",2018,1,"06075010500",799
"6350",2018,1,"06075032602",210
"6351",2018,1,"06075015802",384
"6352",2018,1,"06075015700",732
"6353",2018,1,"06075010300",419
"6354",2018,1,"06075042700",358
"6355",2018,1,"06075026200",511
"6356",2018,1,"06075016900",906
"6357",2018,1,"06075047802",260
"6358",2018,1,"06075047801",350
"6359",2018,1,"06075010400",605
"6360",2018,1,"06075013101",434
"6361",2018,1,"06075980200",66
"6362",2018,1,"06075060400",162
"6363",2018,1,"06075047702",194
"6364",2018,1,"06075031202",210
"6365",2018,1,"06075016700",1055
"6366",2018,1,"06075011700",2190
"6367",2018,1,"06075023102",371
"6368",2018,1,"06075033201",103
"6369",2018,1,"06075042601",282
"6370",2018,1,"06075042602",253
"6371",2018,1,"06075021300",243
"6372",2018,1,"06075031302",511
"6373",2018,1,"06075026401",129
"6374",2018,1,"06075040100",394
"6375",2018,1,"06075025100",648
"6376",2018,1,"06075015900",536
"6377",2018,1,"06075015100",481
"6378",2018,1,"06075021400",231
"6379",2018,1,"06075035202",453
"6380",2018,1,"06075011200",387
"6381",2018,1,"06075025200",814
"6382",2018,1,"06075015300",252
"6383",2018,1,"06075026403",365
"6384",2018,1,"06075023200",756
"6385",2018,1,"06075030102",273
"6386",2018,1,"06075026100",727
"6387",2018,1,"06075020700",916
"6388",2018,1,"06075060502",235
"6389",2018,1,"06075026002",270
"6390",2018,1,"06075035100",472
"6391",2018,1,"06075061100",1069
"6392",2018,1,"06075026301",289
"6393",2018,1,"06075030301",380
"6394",2018,1,"06075020401",341
"6395",2018,1,"06075013300",263
"6396",2018,1,"06075031301",174
"6397",2018,1,"06075030800",492
"6398",2018,1,"06075025300",905
"6399",2018,1,"06075045200",642
"6400",2018,1,"06075032801",230
"6401",2018,1,"06075013500",244
"6402",2018,1,"06075025900",422
"6403",2018,1,"06075026404",86
"6404",2018,1,"06075031201",515
"6405",2018,1,"06075031000",304
"6406",2018,1,"06075047600",436
"6407",2018,1,"06075026302",190
"6408",2018,1,"06075026303",189
"6409",2018,1,"06075030600",128
"6410",2018,1,"06075023103",272
"6411",2018,1,"06075011902",437
"6412",2018,1,"06075015801",514
"6413",2018,1,"06075030700",387
"6414",2018,1,"06075020402",345
"6415",2018,1,"06075021200",200
"6416",2018,1,"06075026402",162
"6417",2018,1,"06075047902",406
"6418",2018,1,"06075012502",417
"6419",2018,1,"06075013200",275
"6420",2018,1,"06075012901",180
"6421",2018,1,"06075011300",491
"6422",2018,1,"06075011800",417
"6423",2018,1,"06075013400",261
"6424",2018,1,"06075022702",180
"6425",2018,1,"06075013102",224
"6426",2018,1,"06075021800",331
"6427",2018,1,"06075025701",805
"6428",2018,1,"06075021600",251
"6429",2018,1,"06075980501",254
"6430",2018,1,"06075015600",236
"6431",2018,1,"06075033100",143
"6432",2018,1,"06075033204",51
"6433",2018,1,"06075017902",47
"6434",2018,1,"06075980600",72
"6435",2018,1,"06075033203",42
"6436",2018,2,"06075016400",828
"6437",2018,2,"06075016700",1260
"6438",2018,2,"06075025500",1153
"6439",2018,2,"06075015900",513
"6440",2018,2,"06075022801",3195
"6441",2018,2,"06075020900",2136
"6442",2018,2,"06075020200",1356
"6443",2018,2,"06075017700",4505
"6444",2018,2,"06075020100",4606
"6445",2018,2,"06075031100",663
"6446",2018,2,"06075016200",1332
"6447",2018,2,"06075030700",388
"6448",2018,2,"06075020300",1959
"6449",2018,2,"06075012501",1229
"6450",2018,2,"06075022802",711
"6451",2018,2,"06075020800",3782
"6452",2018,2,"06075012202",819
"6453",2018,2,"06075016802",1051
"6454",2018,2,"06075980900",2325
"6455",2018,2,"06075061200",1162
"6456",2018,2,"06075012201",640
"6457",2018,2,"06075016600",1396
"6458",2018,2,"06075017601",3383
"6459",2018,2,"06075061500",5144
"6460",2018,2,"06075060700",1968
"6461",2018,2,"06075020402",426
"6462",2018,2,"06075035201",498
"6463",2018,2,"06075980501",356
"6464",2018,2,"06075035202",697
"6465",2018,2,"06075017802",3608
"6466",2018,2,"06075030900",655
"6467",2018,2,"06075012902",548
"6468",2018,2,"06075022902",496
"6469",2018,2,"06075020700",1304
"6470",2018,2,"06075045200",720
"6471",2018,2,"06075042602",281
"6472",2018,2,"06075013400",320
"6473",2018,2,"06075010500",883
"6474",2018,2,"06075018000",1984
"6475",2018,2,"06075047901",641
"6476",2018,2,"06075012601",164
"6477",2018,2,"06075022903",3350
"6478",2018,2,"06075026302",170
"6479",2018,2,"06075015700",811
"6480",2018,2,"06075011700",2352
"6481",2018,2,"06075021600",249
"6482",2018,2,"06075021400",286
"6483",2018,2,"06075012402",1723
"6484",2018,2,"06075023001",826
"6485",2018,2,"06075030302",365
"6486",2018,2,"06075030500",205
"6487",2018,2,"06075021700",412
"6488",2018,2,"06075047600",602
"6489",2018,2,"06075012302",768
"6490",2018,2,"06075016500",768
"6491",2018,2,"06075015600",309
"6492",2018,2,"06075017801",396
"6493",2018,2,"06075022901",961
"6494",2018,2,"06075025100",803
"6495",2018,2,"06075025702",988
"6496",2018,2,"06075025701",851
"6497",2018,2,"06075022803",783
"6498",2018,2,"06075025800",409
"6499",2018,2,"06075016000",1097
"6500",2018,2,"06075013101",440
"6501",2018,2,"06075016100",619
"6502",2018,2,"06075025300",919
"6503",2018,2,"06075011100",1480
"6504",2018,2,"06075032901",356
"6505",2018,2,"06075061100",935
"6506",2018,2,"06075012000",1052
"6507",2018,2,"06075016801",1025
"6508",2018,2,"06075042700",407
"6509",2018,2,"06075010200",563
"6510",2018,2,"06075010800",491
"6511",2018,2,"06075010600",830
"6512",2018,2,"06075012301",468
"6513",2018,2,"06075015801",451
"6514",2018,2,"06075061400",848
"6515",2018,2,"06075025401",532
"6516",2018,2,"06075016900",1190
"6517",2018,2,"06075012401",1042
"6518",2018,2,"06075026200",579
"6519",2018,2,"06075031000",364
"6520",2018,2,"06075025900",530
"6521",2018,2,"06075011000",1110
"6522",2018,2,"06075011800",501
"6523",2018,2,"06075031201",645
"6524",2018,2,"06075017000",679
"6525",2018,2,"06075011902",414
"6526",2018,2,"06075012100",603
"6527",2018,2,"06075011300",557
"6528",2018,2,"06075020500",1114
"6529",2018,2,"06075026003",778
"6530",2018,2,"06075047801",425
"6531",2018,2,"06075980300",819
"6532",2018,2,"06075026100",903
"6533",2018,2,"06075035100",614
"6534",2018,2,"06075020600",1776
"6535",2018,2,"06075032601",1018
"6536",2018,2,"06075010900",524
"6537",2018,2,"06075026301",384
"6538",2018,2,"06075042601",452
"6539",2018,2,"06075010100",725
"6540",2018,2,"06075032700",636
"6541",2018,2,"06075030201",603
"6542",2018,2,"06075030202",891
"6543",2018,2,"06075030101",730
"6544",2018,2,"06075033000",749
"6545",2018,2,"06075023200",934
"6546",2018,2,"06075011200",439
"6547",2018,2,"06075012800",529
"6548",2018,2,"06075020401",432
"6549",2018,2,"06075011901",223
"6550",2018,2,"06075025600",661
"6551",2018,2,"06075017101",566
"6552",2018,2,"06075021100",267
"6553",2018,2,"06075015200",471
"6554",2018,2,"06075022600",935
"6555",2018,2,"06075047701",544
"6556",2018,2,"06075015802",365
"6557",2018,2,"06075047902",392
"6558",2018,2,"06075010400",577
"6559",2018,2,"06075016300",668
"6560",2018,2,"06075015100",524
"6561",2018,2,"06075025403",481
"6562",2018,2,"06075022704",448
"6563",2018,2,"06075023300",443
"6564",2018,2,"06075025200",1028
"6565",2018,2,"06075010700",703
"6566",2018,2,"06075023003",254
"6567",2018,2,"06075026004",397
"6568",2018,2,"06075040100",503
"6569",2018,2,"06075031302",632
"6570",2018,2,"06075015400",614
"6571",2018,2,"06075031400",703
"6572",2018,2,"06075040200",761
"6573",2018,2,"06075045100",492
"6574",2018,2,"06075035300",546
"6575",2018,2,"06075035400",492
"6576",2018,2,"06075030400",279
"6577",2018,2,"06075060400",154
"6578",2018,2,"06075033100",158
"6579",2018,2,"06075030102",317
"6580",2018,2,"06075021800",445
"6581",2018,2,"06075021500",454
"6582",2018,2,"06075026001",1230
"6583",2018,2,"06075013102",211
"6584",2018,2,"06075021300",246
"6585",2018,2,"06075060100",80
"6586",2018,2,"06075010300",369
"6587",2018,2,"06075017102",654
"6588",2018,2,"06075013500",258
"6589",2018,2,"06075013200",311
"6590",2018,2,"06075060502",225
"6591",2018,2,"06075030301",460
"6592",2018,2,"06075012700",312
"6593",2018,2,"06075015500",468
"6594",2018,2,"06075023102",361
"6595",2018,2,"06075026002",469
"6596",2018,2,"06075022702",257
"6597",2018,2,"06075012602",245
"6598",2018,2,"06075061000",404
"6599",2018,2,"06075013000",435
"6600",2018,2,"06075015300",300
"6601",2018,2,"06075026403",488
"6602",2018,2,"06075030600",165
"6603",2018,2,"06075042800",256
"6604",2018,2,"06075032801",303
"6605",2018,2,"06075021000",515
"6606",2018,2,"06075032602",327
"6607",2018,2,"06075013300",291
"6608",2018,2,"06075026303",251
"6609",2018,2,"06075025402",320
"6610",2018,2,"06075023400",585
"6611",2018,2,"06075980200",91
"6612",2018,2,"06075012901",232
"6613",2018,2,"06075021200",253
"6614",2018,2,"06075012502",423
"6615",2018,2,"06075032902",247
"6616",2018,2,"06075030800",542
"6617",2018,2,"06075023103",247
"6618",2018,2,"06075031202",286
"6619",2018,2,"06075047802",296
"6620",2018,2,"06075033201",83
"6621",2018,2,"06075032802",302
"6622",2018,2,"06075047702",207
"6623",2018,2,"06075980600",157
"6624",2018,2,"06075026402",287
"6625",2018,2,"06075017902",44
"6626",2018,2,"06075026401",178
"6627",2018,2,"06075033203",48
"6628",2018,2,"06075026404",84
"6629",2018,2,"06075031301",205
"6630",2018,2,"06075033204",38
"6631",2018,3,"06075022600",1258
"6632",2018,3,"06075016802",1433
"6633",2018,3,"06075017802",4173
"6634",2018,3,"06075980900",2409
"6635",2018,3,"06075012401",822
"6636",2018,3,"06075020900",1160
"6637",2018,3,"06075010900",521
"6638",2018,3,"06075011700",2587
"6639",2018,3,"06075011000",1208
"6640",2018,3,"06075030900",673
"6641",2018,3,"06075047600",723
"6642",2018,3,"06075061500",5273
"6643",2018,3,"06075013000",511
"6644",2018,3,"06075010500",1129
"6645",2018,3,"06075980200",154
"6646",2018,3,"06075033000",857
"6647",2018,3,"06075061200",1226
"6648",2018,3,"06075031000",354
"6649",2018,3,"06075026001",1029
"6650",2018,3,"06075032901",410
"6651",2018,3,"06075032802",293
"6652",2018,3,"06075032801",358
"6653",2018,3,"06075032902",244
"6654",2018,3,"06075013400",451
"6655",2018,3,"06075012800",607
"6656",2018,3,"06075011300",398
"6657",2018,3,"06075012301",461
"6658",2018,3,"06075010800",568
"6659",2018,3,"06075013101",488
"6660",2018,3,"06075012100",674
"6661",2018,3,"06075012501",1045
"6662",2018,3,"06075047702",397
"6663",2018,3,"06075012902",595
"6664",2018,3,"06075040200",915
"6665",2018,3,"06075011200",472
"6666",2018,3,"06075060100",155
"6667",2018,3,"06075013300",290
"6668",2018,3,"06075011902",394
"6669",2018,3,"06075061100",1097
"6670",2018,3,"06075015100",482
"6671",2018,3,"06075016600",1394
"6672",2018,3,"06075016801",1083
"6673",2018,3,"06075025702",1094
"6674",2018,3,"06075026402",274
"6675",2018,3,"06075042700",520
"6676",2018,3,"06075017601",3733
"6677",2018,3,"06075061000",506
"6678",2018,3,"06075020100",4635
"6679",2018,3,"06075012202",1020
"6680",2018,3,"06075025600",764
"6681",2018,3,"06075060700",2085
"6682",2018,3,"06075017700",4661
"6683",2018,3,"06075016100",1075
"6684",2018,3,"06075015400",556
"6685",2018,3,"06075016700",1164
"6686",2018,3,"06075011100",1571
"6687",2018,3,"06075015300",308
"6688",2018,3,"06075020200",1758
"6689",2018,3,"06075016200",1461
"6690",2018,3,"06075010600",853
"6691",2018,3,"06075016500",757
"6692",2018,3,"06075010100",939
"6693",2018,3,"06075022903",2836
"6694",2018,3,"06075023400",839
"6695",2018,3,"06075022802",609
"6696",2018,3,"06075012000",1197
"6697",2018,3,"06075980300",1411
"6698",2018,3,"06075023001",1130
"6699",2018,3,"06075022803",1150
"6700",2018,3,"06075030202",833
"6701",2018,3,"06075021700",472
"6702",2018,3,"06075016400",930
"6703",2018,3,"06075025100",789
"6704",2018,3,"06075026002",508
"6705",2018,3,"06075020300",1764
"6706",2018,3,"06075020700",1356
"6707",2018,3,"06075047901",858
"6708",2018,3,"06075017801",403
"6709",2018,3,"06075020800",2388
"6710",2018,3,"06075022704",564
"6711",2018,3,"06075030101",676
"6712",2018,3,"06075026403",463
"6713",2018,3,"06075022801",2731
"6714",2018,3,"06075030600",224
"6715",2018,3,"06075025403",573
"6716",2018,3,"06075011901",187
"6717",2018,3,"06075023200",1223
"6718",2018,3,"06075020600",2336
"6719",2018,3,"06075021400",327
"6720",2018,3,"06075026003",567
"6721",2018,3,"06075022902",462
"6722",2018,3,"06075042602",408
"6723",2018,3,"06075016900",1418
"6724",2018,3,"06075015500",459
"6725",2018,3,"06075020402",467
